experiment,checkpoint,agent,agent1_rew,agent2_rew,agent3_rew,agent4_rew,vs_random,agent_random
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,009000000,first_0,-20.666666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,009500000,first_0,-20.105263157894736,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,010000000,first_0,-19.133333333333333,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,010500000,first_0,-23.943396226415093,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,011000000,first_0,-21.434782608695652,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,011500000,first_0,-21.5,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,012000000,first_0,-22.825,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,012500000,first_0,-19.85,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,013000000,first_0,-20.047619047619047,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,035500000,first_0,-3.6619718309859155,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,013500000,first_0,-22.166666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,014000000,first_0,-22.818181818181817,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,014500000,first_0,-22.838709677419356,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,015000000,first_0,-22.482758620689655,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,015500000,first_0,-23.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,016000000,first_0,-22.444444444444443,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,016500000,first_0,-22.8,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,017000000,first_0,-23.14814814814815,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,017500000,first_0,-22.914285714285715,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,018000000,first_0,-23.24390243902439,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,036000000,first_0,-3.183098591549296,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,018500000,first_0,-20.571428571428573,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,019000000,first_0,-22.794117647058822,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,019500000,first_0,-22.676470588235293,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,020000000,first_0,-22.681818181818183,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,020500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,021000000,first_0,-23.28205128205128,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,021500000,first_0,-21.689655172413794,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,022000000,first_0,-21.1,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,022500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,023000000,first_0,-23.63157894736842,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,036500000,first_0,-1.943661971830986,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,023500000,first_0,-23.982758620689655,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,024000000,first_0,-22.941176470588236,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,024500000,first_0,-23.851063829787233,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,025000000,first_0,-23.317073170731707,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,025500000,first_0,-22.083333333333332,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,026000000,first_0,-23.448275862068964,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,026500000,first_0,-22.97142857142857,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,027000000,first_0,-20.59090909090909,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,027500000,first_0,-22.285714285714285,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,028000000,first_0,-22.967741935483872,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,037000000,first_0,-11.056338028169014,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,028000000,first_0,-13.169014084507042,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,028500000,first_0,-23.442307692307693,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,029000000,first_0,-22.681818181818183,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,029500000,first_0,-21.31578947368421,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,030000000,first_0,-23.296296296296298,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,030500000,first_0,-23.127659574468087,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,031000000,first_0,-22.655172413793103,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,031500000,first_0,-23.3,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,032000000,first_0,-23.193548387096776,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,032500000,first_0,-21.576923076923077,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,033000000,first_0,-21.608695652173914,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,037500000,first_0,-1.2816901408450705,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,033500000,first_0,-23.058823529411764,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,034000000,first_0,-21.571428571428573,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,034500000,first_0,-22.20689655172414,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,035000000,first_0,-23.918367346938776,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,035500000,first_0,-22.095238095238095,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,036000000,first_0,-23.88888888888889,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,036500000,first_0,-23.208333333333332,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,037000000,first_0,-22.892857142857142,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,037500000,first_0,-22.12,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,038000000,first_0,-23.844827586206897,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,038000000,first_0,-2.5774647887323945,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,038500000,first_0,-23.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,039000000,first_0,-17.727272727272727,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,039500000,first_0,-23.114285714285714,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,040000000,first_0,-23.37837837837838,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,040500000,first_0,-23.71875,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,041000000,first_0,-23.930232558139537,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,041500000,first_0,-23.5,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,042000000,first_0,-22.964285714285715,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,042500000,first_0,-21.8125,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,043000000,first_0,-23.28205128205128,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,038500000,first_0,-2.0422535211267605,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,043500000,first_0,-22.5,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,044000000,first_0,-23.38235294117647,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,044500000,first_0,-22.23076923076923,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,045000000,first_0,-22.466666666666665,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,045500000,first_0,-21.8,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,046000000,first_0,-23.695652173913043,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,046500000,first_0,-19.533333333333335,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,047000000,first_0,-21.586206896551722,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,047500000,first_0,-20.791666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,048000000,first_0,-20.666666666666668,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,039000000,first_0,-1.9859154929577465,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,048500000,first_0,-21.06451612903226,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,049000000,first_0,-22.57894736842105,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_tennis_v2_RB1_F50000000_S3,049500000,first_0,-20.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,000500000,first_0,-23.907894736842106,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,001000000,first_0,-23.84,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,001500000,first_0,-23.415384615384614,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,002000000,first_0,-23.03030303030303,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,002500000,first_0,-23.045454545454547,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,003000000,first_0,-22.96969696969697,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,003500000,first_0,-23.045454545454547,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,039500000,first_0,-6.971830985915493,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,004000000,first_0,-23.671641791044777,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,004500000,first_0,-23.761194029850746,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,005000000,first_0,-23.37878787878788,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,005500000,first_0,-23.944444444444443,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,006000000,first_0,-23.857142857142858,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,006500000,first_0,-23.9,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,007000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,007500000,first_0,-23.985714285714284,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,008000000,first_0,-23.91549295774648,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,008500000,first_0,-23.819444444444443,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,040000000,first_0,-9.338028169014084,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,009000000,first_0,-23.788732394366196,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,009500000,first_0,-23.56923076923077,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,010000000,first_0,-23.446153846153845,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,010500000,first_0,-23.857142857142858,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,011000000,first_0,-23.720588235294116,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,011500000,first_0,-23.5625,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,012000000,first_0,-23.924242424242426,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,012500000,first_0,-23.92753623188406,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,013000000,first_0,-23.83076923076923,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,013500000,first_0,-23.88888888888889,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,040500000,first_0,-5.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,014000000,first_0,-23.83582089552239,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,014500000,first_0,-23.929577464788732,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,015000000,first_0,-23.25,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,015500000,first_0,-23.276923076923076,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,016000000,first_0,-23.75,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,016500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,017000000,first_0,-23.89855072463768,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,017500000,first_0,-23.926470588235293,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,018000000,first_0,-23.86111111111111,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,018500000,first_0,-23.907894736842106,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,041000000,first_0,-4.366197183098592,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,019000000,first_0,-23.794520547945204,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,019500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,020000000,first_0,-23.70967741935484,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,020500000,first_0,-23.930232558139537,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,021000000,first_0,-23.844155844155843,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,021500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,022000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,022500000,first_0,-20.444444444444443,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,023000000,first_0,-23.864864864864863,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,023500000,first_0,-23.83582089552239,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,041500000,first_0,-4.056338028169014,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,024000000,first_0,-22.886363636363637,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,024500000,first_0,-22.558823529411764,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,025000000,first_0,-23.107692307692307,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,025500000,first_0,-23.545454545454547,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,026000000,first_0,-23.797101449275363,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,026500000,first_0,-23.70149253731343,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,027000000,first_0,-23.939393939393938,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,027500000,first_0,-23.885714285714286,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,028000000,first_0,-23.732142857142858,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,028500000,first_0,-23.89041095890411,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,042000000,first_0,-3.0704225352112675,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,028500000,first_0,-15.948051948051948,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,029000000,first_0,-23.845070422535212,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,029500000,first_0,-23.986486486486488,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,030000000,first_0,-23.859154929577464,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,030500000,first_0,-23.974358974358974,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,031000000,first_0,-23.905405405405407,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,031500000,first_0,-23.958333333333332,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,032000000,first_0,-23.569444444444443,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,032500000,first_0,-23.95774647887324,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,033000000,first_0,-23.893333333333334,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,033500000,first_0,-23.985915492957748,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,042500000,first_0,-3.7183098591549295,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,034000000,first_0,-23.91176470588235,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,034500000,first_0,-23.86111111111111,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,035000000,first_0,-23.87323943661972,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,035500000,first_0,-23.985714285714284,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,036000000,first_0,-23.85135135135135,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,036500000,first_0,-23.95945945945946,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,037000000,first_0,-23.940298507462686,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,037500000,first_0,-23.83582089552239,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,038000000,first_0,-23.492957746478872,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,038500000,first_0,-23.860759493670887,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,043000000,first_0,-11.014084507042254,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,039000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,039500000,first_0,-23.85,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,040000000,first_0,-23.925925925925927,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,040500000,first_0,-23.7875,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,041000000,first_0,-8.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,041500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,042000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,042500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,043000000,first_0,-8.4,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,043500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,043500000,first_0,-6.901408450704225,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,044000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,044500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,045000000,first_0,-23.96385542168675,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,045500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,046000000,first_0,-23.96385542168675,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,046500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,047000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,047500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,048000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,048500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,044000000,first_0,-1.2816901408450705,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,049000000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_tennis_v2_RB1000000_F50000000_S4,049500000,first_0,-23.951219512195124,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,044500000,first_0,-3.535211267605634,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,045000000,first_0,-1.1408450704225352,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,045500000,first_0,-2.7464788732394365,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,046000000,first_0,-8.154929577464788,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,046500000,first_0,-3.0704225352112675,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,047000000,first_0,-1.2112676056338028,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,029000000,first_0,-90.3739837398374,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_boxing_v1_RB1_F50000000_S2,047500000,first_0,-0.4788732394366197,nan,nan,nan,False,False
